-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 02/10/2019 through 08/03/2019 in UTC
Location: Latitude  8.7052   Longitude -83.764 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 29.82 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,T2M,PRECTOTCORR
2019,6,3,6,26.91,3.37
2019,6,3,7,26.84,3.97
2019,6,3,8,26.78,4.71
2019,6,3,9,26.81,4.57
2019,6,3,10,26.88,4.53
2019,6,3,11,27.01,4.74
2019,6,3,12,27.26,5.49
2019,6,3,13,27.52,5.39
2019,6,3,14,27.74,5.47
2019,6,3,15,28.01,5.17
2019,6,3,16,28.21,4.87
2019,6,3,17,28.32,4.48
2019,6,3,18,28.39,3.8
2019,6,3,19,28.38,3.73
2019,6,3,20,28.32,3.27
2019,6,3,21,28.2,2.75
2019,6,3,22,28.06,2.22
2019,6,3,23,27.91,1.77
2019,6,4,0,27.78,0.15
2019,6,4,1,27.72,0.09
2019,6,4,2,27.67,0.06
2019,6,4,3,27.6,0.08
2019,6,4,4,27.49,0.17
2019,6,4,5,27.37,0.29
2019,6,4,6,27.25,0.54
2019,6,4,7,27.15,0.8
2019,6,4,8,27.07,0.95
2019,6,4,9,27.03,0.86
2019,6,4,10,27.04,0.75
2019,6,4,11,27.11,0.67
2019,6,4,12,27.31,0.58
2019,6,4,13,27.53,0.43
2019,6,4,14,27.74,0.29
2019,6,4,15,27.98,0.25
2019,6,4,16,28.19,0.34
2019,6,4,17,28.31,0.48
2019,6,4,18,28.33,0.68
2019,6,4,19,28.32,0.7
2019,6,4,20,28.32,0.73
2019,6,4,21,28.25,0.82
2019,6,4,22,28.14,0.92
2019,6,4,23,28.03,1.12
2019,6,5,0,27.91,2.65
2019,6,5,1,27.85,3.82
2019,6,5,2,27.8,4.43
2019,6,5,3,27.8,5.47
2019,6,5,4,27.8,5.84
2019,6,5,5,27.75,5.39
2019,6,5,6,27.68,5.42
2019,6,5,7,27.61,5.69
2019,6,5,8,27.59,6.27
2019,6,5,9,27.61,7.93
2019,6,5,10,27.65,11.1
2019,6,5,11,27.65,14.82
2019,6,5,12,27.72,19.01
2019,6,5,13,27.84,21.81
2019,6,5,14,27.92,21.33
2019,6,5,15,28.0,18.82
2019,6,5,16,28.05,15.14
2019,6,5,17,28.07,11.03
2019,6,5,18,28.1,8.74
2019,6,5,19,28.13,6.39
2019,6,5,20,28.17,5.07
2019,6,5,21,28.13,4.36
2019,6,5,22,28.07,3.97
2019,6,5,23,27.99,4.48
2019,6,6,0,27.91,7.25
2019,6,6,1,27.85,8.27
2019,6,6,2,27.78,9.82
2019,6,6,3,27.73,10.84
2019,6,6,4,27.68,11.9
2019,6,6,5,27.6,15.0
2019,6,6,6,27.53,17.86
2019,6,6,7,27.47,20.89
2019,6,6,8,27.45,21.21
2019,6,6,9,27.44,24.14
2019,6,6,10,27.49,26.69
2019,6,6,11,27.53,31.18
2019,6,6,12,27.62,35.91
2019,6,6,13,27.73,41.2
2019,6,6,14,27.82,49.69
2019,6,6,15,27.86,56.3
2019,6,6,16,27.83,56.26
2019,6,6,17,27.74,46.33
2019,6,6,18,27.64,32.46
2019,6,6,19,27.62,22.33
2019,6,6,20,27.66,14.59
2019,6,6,21,27.75,8.35
2019,6,6,22,27.82,4.4
2019,6,6,23,27.78,2.11
2019,6,7,0,27.78,0.77
2019,6,7,1,27.86,0.84
2019,6,7,2,27.91,2.0
2019,6,7,3,27.83,3.22
2019,6,7,4,27.73,3.51
2019,6,7,5,27.61,3.48
2019,6,7,6,27.52,3.54
2019,6,7,7,27.56,3.24
2019,6,7,8,27.67,2.98
2019,6,7,9,27.76,2.94
2019,6,7,10,27.8,2.63
2019,6,7,11,27.79,2.68
2019,6,7,12,27.81,2.91
2019,6,7,13,27.92,2.78
2019,6,7,14,27.89,3.17
2019,6,7,15,27.88,3.02
2019,6,7,16,27.89,3.31
2019,6,7,17,27.87,3.18
2019,6,7,18,27.83,3.53
2019,6,7,19,27.78,4.28
2019,6,7,20,27.72,5.34
2019,6,7,21,27.59,6.24
2019,6,7,22,27.4,7.45
2019,6,7,23,27.16,7.66
2019,6,8,0,26.89,8.89
2019,6,8,1,26.71,6.33
2019,6,8,2,26.57,3.5
2019,6,8,3,26.53,1.8
2019,6,8,4,26.56,0.88
2019,6,8,5,26.62,0.46
2019,6,8,6,26.68,0.34
2019,6,8,7,26.72,0.38
2019,6,8,8,26.76,0.53
2019,6,8,9,26.78,0.67
2019,6,8,10,26.77,1.0
2019,6,8,11,26.78,1.12
2019,6,8,12,26.96,1.55
2019,6,8,13,27.15,1.62
2019,6,8,14,27.25,1.65
2019,6,8,15,27.41,1.47
2019,6,8,16,27.58,1.31
2019,6,8,17,27.7,1.38
2019,6,8,18,27.77,1.18
2019,6,8,19,27.81,1.08
2019,6,8,20,27.81,1.1
2019,6,8,21,27.69,1.21
2019,6,8,22,27.51,1.46
2019,6,8,23,27.36,1.63
2019,6,9,0,27.21,3.13
2019,6,9,1,27.14,4.09
2019,6,9,2,27.09,5.01
2019,6,9,3,27.08,5.79
2019,6,9,4,27.06,6.67
2019,6,9,5,26.98,8.82
2019,6,9,6,26.86,10.11
2019,6,9,7,26.77,10.01
2019,6,9,8,26.72,7.27
2019,6,9,9,26.69,4.77
2019,6,9,10,26.69,3.88
2019,6,9,11,26.68,3.0
2019,6,9,12,26.78,2.47
2019,6,9,13,26.92,2.13
2019,6,9,14,27.1,1.83
2019,6,9,15,27.4,1.79
2019,6,9,16,27.81,2.06
2019,6,9,17,28.12,2.92
2019,6,9,18,28.29,4.06
2019,6,9,19,28.34,5.14
2019,6,9,20,28.34,5.34
2019,6,9,21,28.24,5.55
2019,6,9,22,28.09,5.72
2019,6,9,23,27.89,5.24
2019,6,10,0,27.69,7.09
2019,6,10,1,27.55,8.34
2019,6,10,2,27.45,10.64
2019,6,10,3,27.36,13.72
2019,6,10,4,27.24,19.46
2019,6,10,5,27.08,28.0
2019,6,10,6,26.92,38.26
2019,6,10,7,26.78,36.76
2019,6,10,8,26.74,28.22
2019,6,10,9,26.76,23.47
2019,6,10,10,26.84,22.34
2019,6,10,11,26.96,24.55
2019,6,10,12,27.2,24.42
2019,6,10,13,27.44,21.76
2019,6,10,14,27.69,16.87
2019,6,10,15,27.89,13.34
2019,6,10,16,28.06,13.0
2019,6,10,17,28.16,14.93
2019,6,10,18,28.17,18.91
2019,6,10,19,28.14,25.78
2019,6,10,20,28.06,34.28
2019,6,10,21,27.94,40.6
2019,6,10,22,27.81,41.68
2019,6,10,23,27.66,37.56
2019,6,11,0,27.56,53.64
2019,6,11,1,27.52,39.78
2019,6,11,2,27.51,29.17
2019,6,11,3,27.5,19.17
2019,6,11,4,27.46,10.95
2019,6,11,5,27.37,6.69
2019,6,11,6,27.3,4.7
2019,6,11,7,27.21,4.25
2019,6,11,8,27.14,4.35
2019,6,11,9,27.11,4.96
2019,6,11,10,27.12,5.7
2019,6,11,11,27.16,6.6
2019,6,11,12,27.21,8.11
2019,6,11,13,27.29,10.89
2019,6,11,14,27.32,13.33
2019,6,11,15,27.4,15.25
2019,6,11,16,27.52,19.01
2019,6,11,17,27.67,23.42
2019,6,11,18,27.78,23.58
2019,6,11,19,27.83,23.14
2019,6,11,20,27.86,20.99
2019,6,11,21,27.89,20.9
2019,6,11,22,27.9,19.65
2019,6,11,23,27.88,20.03
2019,6,12,0,27.85,5.18
2019,6,12,1,27.83,4.71
2019,6,12,2,27.79,4.03
2019,6,12,3,27.75,3.92
2019,6,12,4,27.67,4.29
2019,6,12,5,27.58,4.57
2019,6,12,6,27.5,4.5
2019,6,12,7,27.4,3.8
2019,6,12,8,27.35,3.71
2019,6,12,9,27.34,3.88
2019,6,12,10,27.34,4.58
2019,6,12,11,27.34,4.64
2019,6,12,12,27.55,4.4
2019,6,12,13,27.8,4.18
2019,6,12,14,28.04,3.53
2019,6,12,15,28.26,3.68
2019,6,12,16,28.39,3.99
2019,6,12,17,28.34,3.63
2019,6,12,18,28.23,3.4
2019,6,12,19,28.17,3.38
2019,6,12,20,28.13,3.73
2019,6,12,21,28.03,3.57
2019,6,12,22,27.9,4.98
2019,6,12,23,27.74,6.19
2019,6,13,0,27.6,8.23
2019,6,13,1,27.55,7.9
2019,6,13,2,27.5,8.75
2019,6,13,3,27.39,10.75
2019,6,13,4,27.28,12.42
2019,6,13,5,27.2,13.88
2019,6,13,6,27.11,13.05
2019,6,13,7,27.06,12.35
2019,6,13,8,27.03,13.1
2019,6,13,9,26.97,11.64
2019,6,13,10,26.95,9.41
2019,6,13,11,26.94,8.49
2019,6,13,12,27.05,8.03
2019,6,13,13,27.21,7.63
2019,6,13,14,27.32,6.32
2019,6,13,15,27.36,6.29
2019,6,13,16,27.34,6.66
2019,6,13,17,27.28,7.14
2019,6,13,18,27.19,8.12
2019,6,13,19,27.08,9.31
2019,6,13,20,27.0,10.29
2019,6,13,21,26.81,11.3
2019,6,13,22,26.64,12.99
2019,6,13,23,26.52,14.23
2019,6,14,0,26.5,9.96
2019,6,14,1,26.54,9.3
2019,6,14,2,26.56,9.17
2019,6,14,3,26.62,7.39
2019,6,14,4,26.72,5.78
2019,6,14,5,26.77,4.23
2019,6,14,6,26.78,3.35
2019,6,14,7,26.81,3.45
2019,6,14,8,26.84,3.13
2019,6,14,9,26.91,2.86
2019,6,14,10,26.98,2.93
2019,6,14,11,27.09,2.87
2019,6,14,12,27.31,2.71
2019,6,14,13,27.6,2.61
2019,6,14,14,27.88,2.25
2019,6,14,15,28.15,1.83
2019,6,14,16,28.32,1.45
2019,6,14,17,28.39,1.21
2019,6,14,18,28.39,1.16
2019,6,14,19,28.37,1.15
2019,6,14,20,28.35,1.18
2019,6,14,21,28.29,1.49
2019,6,14,22,28.2,1.9
2019,6,14,23,28.11,1.99
2019,6,15,0,28.07,4.47
2019,6,15,1,28.09,4.8
2019,6,15,2,28.09,5.71
2019,6,15,3,28.07,7.16
2019,6,15,4,28.0,8.26
2019,6,15,5,27.89,9.01
2019,6,15,6,27.77,9.19
2019,6,15,7,27.7,8.41
2019,6,15,8,27.67,7.6
2019,6,15,9,27.68,6.52
2019,6,15,10,27.74,5.91
2019,6,15,11,27.84,5.61
2019,6,15,12,28.06,5.11
2019,6,15,13,28.34,4.58
2019,6,15,14,28.62,4.09
2019,6,15,15,28.93,3.22
2019,6,15,16,29.13,2.37
2019,6,15,17,29.17,2.08
2019,6,15,18,29.07,1.59
2019,6,15,19,28.91,1.78
2019,6,15,20,28.79,2.28
2019,6,15,21,28.65,3.24
2019,6,15,22,28.5,4.0
2019,6,15,23,28.36,4.5
2019,6,16,0,28.23,3.7
2019,6,16,1,28.17,3.88
2019,6,16,2,28.11,4.47
2019,6,16,3,28.03,4.82
2019,6,16,4,27.89,5.35
2019,6,16,5,27.74,6.25
2019,6,16,6,27.57,5.27
2019,6,16,7,27.47,4.59
2019,6,16,8,27.4,3.68
2019,6,16,9,27.4,3.29
2019,6,16,10,27.4,2.31
2019,6,16,11,27.39,2.05
2019,6,16,12,27.49,1.74
2019,6,16,13,27.66,1.77
2019,6,16,14,27.86,1.62
2019,6,16,15,28.16,1.35
2019,6,16,16,28.5,1.1
2019,6,16,17,28.7,1.02
2019,6,16,18,28.78,0.97
2019,6,16,19,28.77,1.25
2019,6,16,20,28.69,1.3
2019,6,16,21,28.54,1.85
2019,6,16,22,28.34,2.5
2019,6,16,23,28.16,3.33
2019,6,17,0,28.04,5.71
2019,6,17,1,27.98,5.81
2019,6,17,2,27.94,5.84
2019,6,17,3,27.87,6.93
2019,6,17,4,27.84,7.01
2019,6,17,5,27.79,6.75
2019,6,17,6,27.73,6.32
2019,6,17,7,27.68,5.54
2019,6,17,8,27.63,5.31
2019,6,17,9,27.63,4.51
2019,6,17,10,27.65,4.25
2019,6,17,11,27.68,3.84
2019,6,17,12,27.89,3.62
2019,6,17,13,28.11,3.31
2019,6,17,14,28.33,3.15
2019,6,17,15,28.6,2.55
2019,6,17,16,28.85,2.65
2019,6,17,17,28.98,2.4
2019,6,17,18,29.05,2.4
2019,6,17,19,29.04,2.55
2019,6,17,20,29.04,2.32
2019,6,17,21,28.99,2.32
2019,6,17,22,28.89,2.27
2019,6,17,23,28.8,2.02
2019,6,18,0,28.7,2.39
2019,6,18,1,28.68,2.5
2019,6,18,2,28.66,2.99
2019,6,18,3,28.62,3.4
2019,6,18,4,28.55,4.01
2019,6,18,5,28.45,4.65
2019,6,18,6,28.34,4.86
2019,6,18,7,28.2,5.88
2019,6,18,8,28.11,5.25
2019,6,18,9,28.07,4.77
2019,6,18,10,28.04,4.63
2019,6,18,11,28.04,4.93
2019,6,18,12,28.19,5.46
2019,6,18,13,28.36,5.67
2019,6,18,14,28.53,5.9
2019,6,18,15,28.73,5.68
2019,6,18,16,28.88,6.25
2019,6,18,17,28.99,6.72
2019,6,18,18,29.02,7.25
2019,6,18,19,29.01,6.72
2019,6,18,20,29.03,6.92
2019,6,18,21,28.98,7.32
2019,6,18,22,28.92,6.72
2019,6,18,23,28.84,6.2
2019,6,19,0,28.77,5.43
2019,6,19,1,28.76,5.12
2019,6,19,2,28.76,4.86
2019,6,19,3,28.73,4.14
2019,6,19,4,28.67,4.96
2019,6,19,5,28.58,5.61
2019,6,19,6,28.49,5.75
2019,6,19,7,28.42,6.05
2019,6,19,8,28.36,6.53
2019,6,19,9,28.34,6.29
2019,6,19,10,28.34,6.54
2019,6,19,11,28.38,6.54
2019,6,19,12,28.5,7.08
2019,6,19,13,28.65,6.56
2019,6,19,14,28.76,7.06
2019,6,19,15,28.92,7.52
2019,6,19,16,29.07,6.8
2019,6,19,17,29.18,7.2
2019,6,19,18,29.2,8.02
2019,6,19,19,29.16,8.24
2019,6,19,20,29.08,8.87
2019,6,19,21,28.98,10.1
2019,6,19,22,28.87,10.17
2019,6,19,23,28.77,10.83
2019,6,20,0,28.63,12.3
2019,6,20,1,28.53,11.94
2019,6,20,2,28.5,11.74
2019,6,20,3,28.45,13.18
2019,6,20,4,28.39,13.91
2019,6,20,5,28.32,14.4
2019,6,20,6,28.26,14.58
2019,6,20,7,28.21,12.68
2019,6,20,8,28.2,12.44
2019,6,20,9,28.18,10.95
2019,6,20,10,28.14,11.28
2019,6,20,11,28.1,10.09
2019,6,20,12,28.14,10.23
2019,6,20,13,28.18,10.4
2019,6,20,14,28.27,9.91
2019,6,20,15,28.34,9.29
2019,6,20,16,28.42,9.31
2019,6,20,17,28.51,8.54
2019,6,20,18,28.56,7.89
2019,6,20,19,28.58,7.98
2019,6,20,20,28.61,9.11
2019,6,20,21,28.58,9.2
2019,6,20,22,28.51,10.2
2019,6,20,23,28.4,11.62
2019,6,21,0,28.34,6.87
2019,6,21,1,28.28,6.37
2019,6,21,2,28.27,6.27
2019,6,21,3,28.24,6.04
2019,6,21,4,28.25,6.98
2019,6,21,5,28.23,7.12
2019,6,21,6,28.22,9.02
2019,6,21,7,28.2,12.82
2019,6,21,8,28.2,19.54
2019,6,21,9,28.23,24.72
2019,6,21,10,28.3,28.52
2019,6,21,11,28.38,28.72
2019,6,21,12,28.5,25.44
2019,6,21,13,28.72,20.33
2019,6,21,14,28.92,19.89
2019,6,21,15,29.1,25.36
2019,6,21,16,29.15,32.17
2019,6,21,17,29.11,36.21
2019,6,21,18,29.03,34.69
2019,6,21,19,28.88,32.42
2019,6,21,20,28.76,48.92
2019,6,21,21,28.61,48.7
2019,6,21,22,28.5,46.82
2019,6,21,23,28.39,57.2
2019,6,22,0,28.32,54.2
2019,6,22,1,28.29,41.62
2019,6,22,2,28.28,27.5
2019,6,22,3,28.27,15.35
2019,6,22,4,28.25,8.3
2019,6,22,5,28.24,6.86
2019,6,22,6,28.24,6.67
2019,6,22,7,28.24,7.15
2019,6,22,8,28.25,8.04
2019,6,22,9,28.26,7.78
2019,6,22,10,28.24,7.33
2019,6,22,11,28.2,6.07
2019,6,22,12,28.27,5.21
2019,6,22,13,28.43,4.24
2019,6,22,14,28.61,3.58
2019,6,22,15,28.74,3.1
2019,6,22,16,28.82,2.72
2019,6,22,17,28.84,2.77
2019,6,22,18,28.82,3.42
2019,6,22,19,28.71,3.24
2019,6,22,20,28.6,3.48
2019,6,22,21,28.46,3.72
2019,6,22,22,28.32,3.48
2019,6,22,23,28.2,3.83
2019,6,23,0,28.07,5.21
2019,6,23,1,28.0,5.93
2019,6,23,2,27.94,7.17
2019,6,23,3,27.89,10.25
2019,6,23,4,27.86,15.03
2019,6,23,5,27.83,18.1
2019,6,23,6,27.81,18.1
2019,6,23,7,27.82,16.06
2019,6,23,8,27.82,12.71
2019,6,23,9,27.9,10.28
2019,6,23,10,27.99,8.29
2019,6,23,11,28.09,7.32
2019,6,23,12,28.22,6.74
2019,6,23,13,28.44,5.59
2019,6,23,14,28.67,4.92
2019,6,23,15,28.89,4.08
2019,6,23,16,28.94,2.98
2019,6,23,17,28.9,2.17
2019,6,23,18,28.84,2.18
2019,6,23,19,28.75,3.2
2019,6,23,20,28.64,4.19
2019,6,23,21,28.53,5.51
2019,6,23,22,28.39,6.11
2019,6,23,23,28.27,7.12
2019,6,24,0,28.19,6.18
2019,6,24,1,28.16,7.17
2019,6,24,2,28.11,10.11
2019,6,24,3,28.01,12.6
2019,6,24,4,27.89,15.09
2019,6,24,5,27.75,14.71
2019,6,24,6,27.61,15.69
2019,6,24,7,27.52,18.71
2019,6,24,8,27.41,23.07
2019,6,24,9,27.36,26.43
2019,6,24,10,27.35,30.01
2019,6,24,11,27.31,31.05
2019,6,24,12,27.3,32.54
2019,6,24,13,27.3,34.22
2019,6,24,14,27.34,35.54
2019,6,24,15,27.43,37.04
2019,6,24,16,27.57,38.98
2019,6,24,17,27.67,39.46
2019,6,24,18,27.8,41.85
2019,6,24,19,27.91,47.25
2019,6,24,20,28.03,53.04
2019,6,24,21,28.08,70.68
2019,6,24,22,28.05,102.01
2019,6,24,23,27.97,110.66
2019,6,25,0,27.92,89.73
2019,6,25,1,27.89,76.18
2019,6,25,2,27.8,52.98
2019,6,25,3,27.75,29.44
2019,6,25,4,27.75,16.29
2019,6,25,5,27.71,9.81
2019,6,25,6,27.71,6.44
2019,6,25,7,27.73,4.62
2019,6,25,8,27.75,4.25
2019,6,25,9,27.78,3.81
2019,6,25,10,27.74,3.83
2019,6,25,11,27.71,4.14
2019,6,25,12,27.81,4.11
2019,6,25,13,28.0,4.45
2019,6,25,14,28.2,4.18
2019,6,25,15,28.44,4.31
2019,6,25,16,28.67,4.65
2019,6,25,17,28.8,5.43
2019,6,25,18,28.84,6.92
2019,6,25,19,28.8,9.13
2019,6,25,20,28.73,10.64
2019,6,25,21,28.6,12.41
2019,6,25,22,28.49,12.8
2019,6,25,23,28.42,12.92
2019,6,26,0,28.37,10.6
2019,6,26,1,28.38,8.18
2019,6,26,2,28.39,4.62
2019,6,26,3,28.4,2.65
2019,6,26,4,28.39,2.18
2019,6,26,5,28.32,2.42
2019,6,26,6,28.24,2.77
2019,6,26,7,28.16,2.82
2019,6,26,8,28.1,3.0
2019,6,26,9,28.04,3.13
2019,6,26,10,27.99,2.84
2019,6,26,11,27.95,2.97
2019,6,26,12,28.03,2.44
2019,6,26,13,28.16,2.49
2019,6,26,14,28.27,2.35
2019,6,26,15,28.42,2.05
2019,6,26,16,28.57,1.67
2019,6,26,17,28.7,1.43
2019,6,26,18,28.78,1.25
2019,6,26,19,28.79,1.31
2019,6,26,20,28.79,1.19
2019,6,26,21,28.75,1.75
2019,6,26,22,28.7,2.02
2019,6,26,23,28.64,2.38
2019,6,27,0,28.65,4.92
2019,6,27,1,28.7,5.13
2019,6,27,2,28.78,4.82
2019,6,27,3,28.77,4.74
2019,6,27,4,28.68,5.17
2019,6,27,5,28.57,5.06
2019,6,27,6,28.46,5.09
2019,6,27,7,28.35,5.05
2019,6,27,8,28.29,4.74
2019,6,27,9,28.24,4.64
2019,6,27,10,28.22,4.59
2019,6,27,11,28.24,4.82
2019,6,27,12,28.32,5.38
2019,6,27,13,28.5,5.66
2019,6,27,14,28.57,5.29
2019,6,27,15,28.65,5.54
2019,6,27,16,28.68,5.24
2019,6,27,17,28.65,5.25
2019,6,27,18,28.6,5.52
2019,6,27,19,28.53,5.25
2019,6,27,20,28.46,5.44
2019,6,27,21,28.39,6.08
2019,6,27,22,28.34,6.75
2019,6,27,23,28.3,6.71
2019,6,28,0,28.26,10.37
2019,6,28,1,28.27,11.16
2019,6,28,2,28.24,12.0
2019,6,28,3,28.19,11.24
2019,6,28,4,28.13,10.43
2019,6,28,5,28.08,10.15
2019,6,28,6,27.99,10.0
2019,6,28,7,27.89,10.2
2019,6,28,8,27.81,10.93
2019,6,28,9,27.78,10.98
2019,6,28,10,27.75,9.57
2019,6,28,11,27.72,7.56
2019,6,28,12,27.78,6.33
2019,6,28,13,27.88,5.59
2019,6,28,14,27.93,5.4
2019,6,28,15,28.08,6.71
2019,6,28,16,28.29,8.18
2019,6,28,17,28.45,9.98
2019,6,28,18,28.55,10.89
2019,6,28,19,28.59,11.55
2019,6,28,20,28.62,11.14
2019,6,28,21,28.56,10.1
2019,6,28,22,28.47,10.12
2019,6,28,23,28.34,10.91
2019,6,29,0,28.2,6.56
2019,6,29,1,28.12,8.11
2019,6,29,2,28.05,10.87
2019,6,29,3,27.94,12.7
2019,6,29,4,27.76,14.15
2019,6,29,5,27.65,15.5
2019,6,29,6,27.61,17.39
2019,6,29,7,27.57,17.88
2019,6,29,8,27.59,17.14
2019,6,29,9,27.63,17.26
2019,6,29,10,27.66,19.64
2019,6,29,11,27.7,24.38
2019,6,29,12,27.75,31.58
2019,6,29,13,27.82,41.03
2019,6,29,14,27.98,51.97
2019,6,29,15,28.21,61.55
2019,6,29,16,28.43,69.89
2019,6,29,17,28.53,68.14
2019,6,29,18,28.49,53.46
2019,6,29,19,28.38,40.89
2019,6,29,20,28.22,31.46
2019,6,29,21,28.0,28.91
2019,6,29,22,27.8,29.52
2019,6,29,23,27.61,28.39
2019,6,30,0,27.5,15.63
2019,6,30,1,27.5,12.8
2019,6,30,2,27.47,10.13
2019,6,30,3,27.44,9.51
2019,6,30,4,27.4,11.59
2019,6,30,5,27.34,15.33
2019,6,30,6,27.25,17.04
2019,6,30,7,27.24,16.66
2019,6,30,8,27.28,12.18
2019,6,30,9,27.33,4.72
2019,6,30,10,27.39,1.32
2019,6,30,11,27.44,0.61
2019,6,30,12,27.56,0.44
2019,6,30,13,27.74,0.42
2019,6,30,14,27.87,0.48
2019,6,30,15,28.11,0.96
2019,6,30,16,28.38,1.41
2019,6,30,17,28.56,1.48
2019,6,30,18,28.68,1.61
2019,6,30,19,28.7,1.81
2019,6,30,20,28.71,2.11
2019,6,30,21,28.62,2.25
2019,6,30,22,28.45,2.27
2019,6,30,23,28.29,2.32
2019,7,1,0,28.16,9.61
2019,7,1,1,28.04,8.79
2019,7,1,2,27.94,7.88
2019,7,1,3,27.81,8.28
2019,7,1,4,27.71,7.9
2019,7,1,5,27.64,7.87
2019,7,1,6,27.62,7.31
2019,7,1,7,27.56,6.92
2019,7,1,8,27.54,6.9
2019,7,1,9,27.57,6.19
2019,7,1,10,27.6,5.43
2019,7,1,11,27.59,5.35
2019,7,1,12,27.66,5.12
2019,7,1,13,27.75,4.73
2019,7,1,14,27.84,4.98
2019,7,1,15,27.94,5.44
2019,7,1,16,28.04,6.15
2019,7,1,17,28.09,6.01
2019,7,1,18,28.11,6.39
2019,7,1,19,28.12,6.87
2019,7,1,20,28.12,8.11
2019,7,1,21,28.1,9.64
2019,7,1,22,28.06,10.93
2019,7,1,23,27.97,10.87
2019,7,2,0,27.92,4.7
2019,7,2,1,27.91,3.69
2019,7,2,2,27.94,2.91
2019,7,2,3,27.92,2.53
2019,7,2,4,27.84,2.28
2019,7,2,5,27.72,2.09
2019,7,2,6,27.58,2.61
2019,7,2,7,27.46,3.73
2019,7,2,8,27.35,4.29
2019,7,2,9,27.29,5.32
2019,7,2,10,27.26,5.8
2019,7,2,11,27.24,6.07
2019,7,2,12,27.41,6.86
2019,7,2,13,27.61,7.87
2019,7,2,14,27.78,8.96
2019,7,2,15,28.01,9.94
2019,7,2,16,28.22,12.19
2019,7,2,17,28.36,14.7
2019,7,2,18,28.47,15.4
2019,7,2,19,28.53,14.47
2019,7,2,20,28.55,10.7
2019,7,2,21,28.44,5.29
2019,7,2,22,28.23,3.61
2019,7,2,23,28.03,3.62
2019,7,3,0,27.86,4.88
2019,7,3,1,27.76,6.06
2019,7,3,2,27.7,7.7
2019,7,3,3,27.63,11.37
2019,7,3,4,27.56,14.67
2019,7,3,5,27.47,17.54
2019,7,3,6,27.39,20.27
2019,7,3,7,27.28,24.64
2019,7,3,8,27.22,32.49
2019,7,3,9,27.17,40.85
2019,7,3,10,27.14,46.31
2019,7,3,11,27.14,42.48
2019,7,3,12,27.22,29.77
2019,7,3,13,27.32,17.22
2019,7,3,14,27.41,8.81
2019,7,3,15,27.51,5.36
2019,7,3,16,27.59,3.96
2019,7,3,17,27.6,3.31
2019,7,3,18,27.52,2.99
2019,7,3,19,27.41,3.1
2019,7,3,20,27.32,2.95
2019,7,3,21,27.25,3.07
2019,7,3,22,27.19,3.2
2019,7,3,23,27.12,3.14
2019,7,4,0,27.07,2.6
2019,7,4,1,27.07,2.36
2019,7,4,2,27.14,2.17
2019,7,4,3,27.28,1.93
2019,7,4,4,27.36,1.6
2019,7,4,5,27.37,1.61
2019,7,4,6,27.34,1.74
2019,7,4,7,27.3,1.84
2019,7,4,8,27.23,2.23
2019,7,4,9,27.23,2.05
2019,7,4,10,27.33,1.85
2019,7,4,11,27.46,1.85
2019,7,4,12,27.7,1.94
2019,7,4,13,27.98,1.79
2019,7,4,14,28.28,1.59
2019,7,4,15,28.56,1.81
2019,7,4,16,28.78,1.89
2019,7,4,17,28.93,2.02
2019,7,4,18,28.99,2.45
2019,7,4,19,29.01,2.63
2019,7,4,20,29.0,2.24
2019,7,4,21,28.93,2.23
2019,7,4,22,28.85,1.88
2019,7,4,23,28.68,1.52
2019,7,5,0,28.58,4.01
2019,7,5,1,28.54,3.14
2019,7,5,2,28.53,2.85
2019,7,5,3,28.48,3.05
2019,7,5,4,28.39,3.76
2019,7,5,5,28.3,3.55
2019,7,5,6,28.17,4.63
2019,7,5,7,27.99,5.87
2019,7,5,8,27.82,5.94
2019,7,5,9,27.72,4.78
2019,7,5,10,27.67,3.3
2019,7,5,11,27.68,2.79
2019,7,5,12,27.81,1.81
2019,7,5,13,28.09,1.17
2019,7,5,14,28.3,1.26
2019,7,5,15,28.58,0.87
2019,7,5,16,28.87,0.99
2019,7,5,17,29.02,1.11
2019,7,5,18,29.02,1.31
2019,7,5,19,28.94,1.33
2019,7,5,20,28.84,1.61
2019,7,5,21,28.64,1.75
2019,7,5,22,28.44,1.78
2019,7,5,23,28.27,2.55
2019,7,6,0,28.12,3.51
2019,7,6,1,28.05,4.55
2019,7,6,2,28.04,5.03
2019,7,6,3,27.99,6.09
2019,7,6,4,27.86,5.96
2019,7,6,5,27.72,5.54
2019,7,6,6,27.58,4.6
2019,7,6,7,27.48,2.67
2019,7,6,8,27.42,2.5
2019,7,6,9,27.35,1.64
2019,7,6,10,27.29,1.34
2019,7,6,11,27.26,1.47
2019,7,6,12,27.39,1.68
2019,7,6,13,27.57,1.65
2019,7,6,14,27.68,2.21
2019,7,6,15,27.86,2.47
2019,7,6,16,28.11,3.11
2019,7,6,17,28.3,3.47
2019,7,6,18,28.4,3.47
2019,7,6,19,28.46,3.17
2019,7,6,20,28.55,2.93
